customer_no,full_name,phone,email,password_hash,account_iban,currency,balance,card_masked_pan,card_status,tx_type,amount,tx_status,created_at,target_iban,bill_id
CUST-1003,Olena Tkachuk,+380671000003,olena.tkachuk3@example.com,3acb59306ef6e660cf832d1d34c4fba3d88d616f0bb5c2a9e0f82d18ef6fc167,UA000010000000000000000000007,USD,42934.28,**** **** **** 1007,BLOCKED,BILL_PAYMENT,3121.41,FAILED,2024-01-03T23:39:00,,BILL-50537
CUST-1065,Ivan Tkachuk,+380671000065,ivan.tkachuk65@example.com,3c62426f46ebb414ff53540c6f1af32639c28b434126ae98b9f1651dd5e4fd4a,UA000010000000000000000000131,USD,83656.18,**** **** **** 1131,BLOCKED,TRANSFER,11230.26,COMPLETED,2024-01-03T23:46:00,UA000010000000000000000000166,
CUST-1006,Ivan Shevchenko,+380671000006,ivan.shevchenko6@example.com,5c4950c94a3461441c356afa783f76b83b38fd65f730f291403efbcc798acc1f,UA000010000000000000000000014,UAH,65562.34,**** **** **** 1014,ACTIVE,TRANSFER,7448.57,PENDING,2024-01-03T23:53:00,UA000010000000000000000000062,
CUST-1063,Iryna Bondarenko,+380671000063,iryna.bondarenko63@example.com,7e251ea07d59cd5fc9d7d1dc4225104e474b93d6c6881797dfbfa010774d4acb,UA000010000000000000000000128,USD,33407.91,**** **** **** 1128,BLOCKED,TRANSFER,7947.88,PENDING,2024-01-04T00:00:00,UA000010000000000000000000093,
CUST-1040,Andrii Tkachuk,+380671000040,andrii.tkachuk40@example.com,d88a53cd8ffe65ab18d2c62882479559aa781642ce7a8d340b22fc0a637b0359,UA000010000000000000000000082,EUR,41430.9,**** **** **** 1082,BLOCKED,TRANSFER,5833.23,FAILED,2024-01-04T00:07:00,UA000010000000000000000000108,
CUST-1046,Sofiia Bondarenko,+380671000046,sofiia.bondarenko46@example.com,3f1b954c84d8216e09ae793664571dedb1e1bcc9a2bfdc2b6dc58db9a24fa7de,UA000010000000000000000000094,UAH,3418.11,**** **** **** 1094,ACTIVE,TRANSFER,11452.75,PENDING,2024-01-04T00:14:00,UA000010000000000000000000005,
CUST-1075,Andrii Tkachuk,+380671000075,andrii.tkachuk75@example.com,aaa88f12093ddca8064cdb97bf7635d7cd82c94d264121133f79f24e9b645bf1,UA000010000000000000000000151,UAH,43918.82,**** **** **** 1151,BLOCKED,TRANSFER,256.21,PENDING,2024-01-04T00:21:00,UA000010000000000000000000011,
CUST-1007,Sofiia Koval,+380671000007,sofiia.koval7@example.com,1526f5e0e31d42fe1c3664ce923ac22ac1333417a90b32043797ac454cd03112,UA000010000000000000000000016,UAH,41234.99,**** **** **** 1016,BLOCKED,BILL_PAYMENT,7623.83,FAILED,2024-01-04T00:28:00,,BILL-50544
CUST-1091,Andrii Melnyk,+380671000091,andrii.melnyk91@example.com,7f6ceca338f7fe1bb409870c95cbf5009115df953af77a91ef912a11cf6423c7,UA000010000000000000000000183,EUR,86977.66,**** **** **** 1183,BLOCKED,BILL_PAYMENT,6382.45,COMPLETED,2024-01-04T00:35:00,,BILL-50545
CUST-1010,Dmytro Koval,+380671000010,dmytro.koval10@example.com,b35892cb8b089e03e4420b94df688122a2b76d4ad0f8b94ad20808bb029e48a5,UA000010000000000000000000022,UAH,58338.85,**** **** **** 1022,ACTIVE,TRANSFER,4198.14,COMPLETED,2024-01-04T00:42:00,UA000010000000000000000000021,
CUST-1065,Ivan Tkachuk,+380671000065,ivan.tkachuk65@example.com,3c62426f46ebb414ff53540c6f1af32639c28b434126ae98b9f1651dd5e4fd4a,UA000010000000000000000000131,USD,83656.18,**** **** **** 1131,BLOCKED,TRANSFER,14615.99,PENDING,2024-01-04T00:49:00,UA000010000000000000000000138,
CUST-1041,Sofiia Tkachuk,+380671000041,sofiia.tkachuk41@example.com,a8a5146b1f97c2c8987ccb3a87d2f30b8aa258c2a32cb96115bf381d42df875c,UA000010000000000000000000084,UAH,42624.19,**** **** **** 1084,BLOCKED,BILL_PAYMENT,8817.24,FAILED,2024-01-04T00:56:00,,BILL-50548
CUST-1087,Iryna Bondarenko,+380671000087,iryna.bondarenko87@example.com,4a2efe616f41f27f583d7e1e628a7b019f2b2603677ae0216d14559eefb83975,UA000010000000000000000000175,EUR,54050.53,**** **** **** 1175,ACTIVE,TRANSFER,4687.03,COMPLETED,2024-01-04T01:03:00,UA000010000000000000000000187,
CUST-1030,Olena Melnyk,+380671000030,olena.melnyk30@example.com,85fcbe6bf830f23209ea6a932921e8da31a653a24a20cb84e75c4997e505690b,UA000010000000000000000000062,USD,80421.28,**** **** **** 1062,ACTIVE,TRANSFER,3704.97,COMPLETED,2024-01-04T01:10:00,UA000010000000000000000000030,
CUST-1058,Maksym Tkachuk,+380671000058,maksym.tkachuk58@example.com,daa7c4bc3f1506b52b2bcc7864db9a96aee3ec1a8a68b29c5db60de1f8a6918b,UA000010000000000000000000117,EUR,38657.72,**** **** **** 1117,ACTIVE,TRANSFER,4673.89,FAILED,2024-01-04T01:17:00,UA000010000000000000000000169,
CUST-1094,Sofiia Koval,+380671000094,sofiia.koval94@example.com,3fdd6e2fcae488c7c7818992ad08249cd0f6576f6ff846bcecaa816e002cde3c,UA000010000000000000000000190,UAH,99397.89,**** **** **** 1190,ACTIVE,TRANSFER,1835.67,FAILED,2024-01-04T01:24:00,UA000010000000000000000000036,
CUST-1089,Dmytro Koval,+380671000089,dmytro.koval89@example.com,9d57ee06aac896609727855add2cfc3d9c50cd545395974cdee219c91e29fd25,UA000010000000000000000000180,UAH,71093.83,**** **** **** 1180,ACTIVE,TRANSFER,2499.3,COMPLETED,2024-01-04T01:31:00,UA000010000000000000000000134,
CUST-1066,Olena Tkachuk,+380671000066,olena.tkachuk66@example.com,06599c96e52ff54f21e65cec89df4b96ce519704136d6f7246a56be613eed8fb,UA000010000000000000000000133,USD,23197.99,**** **** **** 1133,ACTIVE,BILL_PAYMENT,2546.1,PENDING,2024-01-04T01:38:00,,BILL-50554
CUST-1095,Olena Tkachenko,+380671000095,olena.tkachenko95@example.com,b3f20ff60a6e1eda26f8c412e7173c7ee7f5b3a1124b87a38d3deb63274c1a61,UA000010000000000000000000192,EUR,38657.42,**** **** **** 1192,BLOCKED,BILL_PAYMENT,11007.39,PENDING,2024-01-04T01:45:00,,BILL-50555
CUST-1098,Sofiia Shevchenko,+380671000098,sofiia.shevchenko98@example.com,125e175312b42ca54475207f1ad47df9ac421dd758fcc5c2ab19ae31e451cc53,UA000010000000000000000000198,UAH,55647.23,**** **** **** 1198,ACTIVE,TRANSFER,5058.41,COMPLETED,2024-01-04T01:52:00,UA000010000000000000000000070,
CUST-1067,Andrii Tkachuk,+380671000067,andrii.tkachuk67@example.com,8a110e75a8142ab756babe02160548ed6c254ae3fd931b297aa4edba91065732,UA000010000000000000000000135,UAH,20736.71,**** **** **** 1135,ACTIVE,TRANSFER,3981.1,FAILED,2024-01-04T01:59:00,UA000010000000000000000000161,
CUST-1009,Sofiia Tkachuk,+380671000009,sofiia.tkachuk9@example.com,2d4589473fb3f4581d7452cd25182159d68d2a50056a0cce35a529b010e32f2b,UA000010000000000000000000020,USD,42877.74,**** **** **** 1020,BLOCKED,BILL_PAYMENT,6855.21,COMPLETED,2024-01-04T02:06:00,,BILL-50558
CUST-1007,Sofiia Koval,+380671000007,sofiia.koval7@example.com,1526f5e0e31d42fe1c3664ce923ac22ac1333417a90b32043797ac454cd03112,UA000010000000000000000000015,UAH,92710.33,**** **** **** 1015,ACTIVE,BILL_PAYMENT,12897.43,PENDING,2024-01-04T02:13:00,,BILL-50559
CUST-1047,Kateryna Koval,+380671000047,kateryna.koval47@example.com,dbb70b94b6b192a1085e8056872daa4eb24002d47c82e88b1323f1a5882567ba,UA000010000000000000000000095,USD,61516.12,**** **** **** 1095,ACTIVE,TRANSFER,3863.99,PENDING,2024-01-04T02:20:00,UA000010000000000000000000147,
CUST-1086,Maksym Koval,+380671000086,maksym.koval86@example.com,3c0c8e2f0527574ed275f4fc831af606b283370490f9c39c7389fb5d16dd6ac8,UA000010000000000000000000173,USD,25888.96,**** **** **** 1173,ACTIVE,TRANSFER,3464.65,FAILED,2024-01-04T02:27:00,UA000010000000000000000000001,
CUST-1005,Dmytro Shevchenko,+380671000005,dmytro.shevchenko5@example.com,0eeac8171768d0cdef3a20fee6db4362d019c91e10662a6b55186336e1a42778,UA000010000000000000000000012,UAH,28575.97,**** **** **** 1012,ACTIVE,TRANSFER,3706.04,COMPLETED,2024-01-04T02:34:00,UA000010000000000000000000094,
CUST-1049,Iryna Koval,+380671000049,iryna.koval49@example.com,a0c69ae7ad7629347d41a89d9a558b26bd9b126a3a183f3498444843acd7270d,UA000010000000000000000000099,UAH,78063.62,**** **** **** 1099,ACTIVE,TRANSFER,2725.47,PENDING,2024-01-04T02:41:00,UA000010000000000000000000142,
CUST-1091,Andrii Melnyk,+380671000091,andrii.melnyk91@example.com,7f6ceca338f7fe1bb409870c95cbf5009115df953af77a91ef912a11cf6423c7,UA000010000000000000000000183,EUR,86977.66,**** **** **** 1183,BLOCKED,BILL_PAYMENT,3406.5,PENDING,2024-01-04T02:48:00,,BILL-50564
CUST-1053,Dmytro Bondarenko,+380671000053,dmytro.bondarenko53@example.com,f75b853a4521962ca5d349e4ca4cb69dce2dbfef61731cb9d14f1f2f1b6499fe,UA000010000000000000000000107,USD,75425.9,**** **** **** 1107,BLOCKED,BILL_PAYMENT,4105.31,PENDING,2024-01-04T02:55:00,,BILL-50565
CUST-1073,Maksym Bondarenko,+380671000073,maksym.bondarenko73@example.com,25ac9b17f8113ceda4e3b18b639ac0c5821fa6cf61e31a4b2cafec4573b89522,UA000010000000000000000000147,EUR,78480.9,**** **** **** 1147,BLOCKED,BILL_PAYMENT,1835.04,FAILED,2024-01-04T03:02:00,,BILL-50566
CUST-1006,Ivan Shevchenko,+380671000006,ivan.shevchenko6@example.com,5c4950c94a3461441c356afa783f76b83b38fd65f730f291403efbcc798acc1f,UA000010000000000000000000014,UAH,65562.34,**** **** **** 1014,ACTIVE,TRANSFER,3386.62,FAILED,2024-01-04T03:09:00,UA000010000000000000000000012,
CUST-1051,Sofiia Tkachuk,+380671000051,sofiia.tkachuk51@example.com,cc35e4b303c84633f2e64c1fe30a9c2f9e0f1dcdd53d1a748451b83164db475a,UA000010000000000000000000103,EUR,53582.06,**** **** **** 1103,BLOCKED,TRANSFER,13161.02,COMPLETED,2024-01-04T03:16:00,UA000010000000000000000000199,
CUST-1039,Iryna Melnyk,+380671000039,iryna.melnyk39@example.com,099646084abbbc2c403c480bea87e7de23ce18db73a3e28251effef3ed49f1ea,UA000010000000000000000000080,EUR,32077.65,**** **** **** 1080,ACTIVE,BILL_PAYMENT,1341.46,COMPLETED,2024-01-04T03:23:00,,BILL-50569
CUST-1001,Andrii Koval,+380671000001,andrii.koval1@example.com,e6c3da5b206634d7f3f3586d747ffdb36b5c675757b380c6a5fe5c570c714349,UA000010000000000000000000003,EUR,24562.46,**** **** **** 1003,BLOCKED,BILL_PAYMENT,3050.03,FAILED,2024-01-04T03:30:00,,BILL-50570
CUST-1038,Sofiia Koval,+380671000038,sofiia.koval38@example.com,b64171fda74426604480b9bf7c10ccdc2ebc80266c8667c42346f54ce87d4dec,UA000010000000000000000000078,UAH,52472.11,**** **** **** 1078,ACTIVE,TRANSFER,6985.7,FAILED,2024-01-04T03:37:00,UA000010000000000000000000127,
CUST-1098,Sofiia Shevchenko,+380671000098,sofiia.shevchenko98@example.com,125e175312b42ca54475207f1ad47df9ac421dd758fcc5c2ab19ae31e451cc53,UA000010000000000000000000198,UAH,55647.23,**** **** **** 1198,ACTIVE,TRANSFER,11000.33,FAILED,2024-01-04T03:44:00,UA000010000000000000000000195,
CUST-1031,Andrii Melnyk,+380671000031,andrii.melnyk31@example.com,3b3ad733c8571384c133694595c33d96c638b36f08a484bd0ad38bf312fdb294,UA000010000000000000000000063,USD,16760.59,**** **** **** 1063,ACTIVE,TRANSFER,145.35,COMPLETED,2024-01-04T03:51:00,UA000010000000000000000000007,
CUST-1029,Olena Koval,+380671000029,olena.koval29@example.com,53f6f072e26d36b9e55d5dc828872856d5286f18ce3818d367f9e4473e464a66,UA000010000000000000000000060,UAH,97644.4,**** **** **** 1060,ACTIVE,BILL_PAYMENT,9557.33,FAILED,2024-01-04T03:58:00,,BILL-50574
CUST-1001,Andrii Koval,+380671000001,andrii.koval1@example.com,e6c3da5b206634d7f3f3586d747ffdb36b5c675757b380c6a5fe5c570c714349,UA000010000000000000000000003,EUR,24562.46,**** **** **** 1003,BLOCKED,BILL_PAYMENT,71.86,FAILED,2024-01-04T04:05:00,,BILL-50575
CUST-1048,Iryna Melnyk,+380671000048,iryna.melnyk48@example.com,ffe4daf45af0e803fbe1fba2de5c7f7644f30b71ddb082100779d7884e0291c2,UA000010000000000000000000097,EUR,69939.07,**** **** **** 1097,BLOCKED,BILL_PAYMENT,1604.04,FAILED,2024-01-04T04:12:00,,BILL-50576
CUST-1030,Olena Melnyk,+380671000030,olena.melnyk30@example.com,85fcbe6bf830f23209ea6a932921e8da31a653a24a20cb84e75c4997e505690b,UA000010000000000000000000061,USD,3453.85,**** **** **** 1061,BLOCKED,BILL_PAYMENT,7405.83,PENDING,2024-01-04T04:19:00,,BILL-50577
CUST-1018,Dmytro Shevchenko,+380671000018,dmytro.shevchenko18@example.com,b99ddd77e59c96b13b64b3abe1902db4c0a76dabf8622aa6c71f8f5670be6625,UA000010000000000000000000037,UAH,93392.68,**** **** **** 1037,ACTIVE,BILL_PAYMENT,1440.75,PENDING,2024-01-04T04:26:00,,BILL-50578
CUST-1066,Olena Tkachuk,+380671000066,olena.tkachuk66@example.com,06599c96e52ff54f21e65cec89df4b96ce519704136d6f7246a56be613eed8fb,UA000010000000000000000000134,EUR,4985.56,**** **** **** 1134,ACTIVE,BILL_PAYMENT,10527.66,COMPLETED,2024-01-04T04:33:00,,BILL-50579
CUST-1058,Maksym Tkachuk,+380671000058,maksym.tkachuk58@example.com,daa7c4bc3f1506b52b2bcc7864db9a96aee3ec1a8a68b29c5db60de1f8a6918b,UA000010000000000000000000118,USD,30562.65,**** **** **** 1118,BLOCKED,TRANSFER,8732.52,FAILED,2024-01-04T04:40:00,UA000010000000000000000000035,
CUST-1081,Kateryna Tkachenko,+380671000081,kateryna.tkachenko81@example.com,7137bc5132a11c4937a830c4f594a551b18d0764f66f8478de3db48377f2b611,UA000010000000000000000000164,UAH,24894.25,**** **** **** 1164,BLOCKED,BILL_PAYMENT,1168.72,FAILED,2024-01-04T04:47:00,,BILL-50581
CUST-1007,Sofiia Koval,+380671000007,sofiia.koval7@example.com,1526f5e0e31d42fe1c3664ce923ac22ac1333417a90b32043797ac454cd03112,UA000010000000000000000000016,UAH,41234.99,**** **** **** 1016,BLOCKED,BILL_PAYMENT,9953.54,PENDING,2024-01-04T04:54:00,,BILL-50582
CUST-1030,Olena Melnyk,+380671000030,olena.melnyk30@example.com,85fcbe6bf830f23209ea6a932921e8da31a653a24a20cb84e75c4997e505690b,UA000010000000000000000000061,USD,3453.85,**** **** **** 1061,BLOCKED,BILL_PAYMENT,3951.81,COMPLETED,2024-01-04T05:01:00,,BILL-50583
CUST-1050,Andrii Koval,+380671000050,andrii.koval50@example.com,be46e03449534372e45f1abf511f78148625cf11d99f2f550e2f32b3a551dfb6,UA000010000000000000000000101,UAH,56183.17,**** **** **** 1101,ACTIVE,BILL_PAYMENT,4804.96,COMPLETED,2024-01-04T05:08:00,,BILL-50584
CUST-1029,Olena Koval,+380671000029,olena.koval29@example.com,53f6f072e26d36b9e55d5dc828872856d5286f18ce3818d367f9e4473e464a66,UA000010000000000000000000060,UAH,97644.4,**** **** **** 1060,ACTIVE,TRANSFER,14156.14,PENDING,2024-01-04T05:15:00,UA000010000000000000000000200,
CUST-1098,Sofiia Shevchenko,+380671000098,sofiia.shevchenko98@example.com,125e175312b42ca54475207f1ad47df9ac421dd758fcc5c2ab19ae31e451cc53,UA000010000000000000000000198,UAH,55647.23,**** **** **** 1198,ACTIVE,TRANSFER,2373.39,PENDING,2024-01-04T05:22:00,UA000010000000000000000000116,
CUST-1059,Maksym Tkachuk,+380671000059,maksym.tkachuk59@example.com,e5e0e771c99778aef6f0046adb86a3d3e3ede2c68f43aae6b4ee9d498709328b,UA000010000000000000000000120,USD,22722.74,**** **** **** 1120,BLOCKED,BILL_PAYMENT,6127.36,FAILED,2024-01-04T05:29:00,,BILL-50587
CUST-1045,Andrii Shevchenko,+380671000045,andrii.shevchenko45@example.com,64bf83fcf172a284e3db6b4cc76bb175184ee9dd57e77f0421e3e401ea3858e0,UA000010000000000000000000092,UAH,82023.92,**** **** **** 1092,ACTIVE,TRANSFER,6806.16,COMPLETED,2024-01-04T05:36:00,UA000010000000000000000000068,
CUST-1015,Andrii Koval,+380671000015,andrii.koval15@example.com,b5a4ec869015095060b1171791334513f741177c4011e2c5c36e3e37a5ff8e5f,UA000010000000000000000000031,USD,21221.66,**** **** **** 1031,BLOCKED,TRANSFER,2406.35,FAILED,2024-01-04T05:43:00,UA000010000000000000000000078,
CUST-1090,Sofiia Tkachuk,+380671000090,sofiia.tkachuk90@example.com,a4273f882cab7a89e7fa8e5a1298799b62233ada8a93f880f58bbd87db44d6a3,UA000010000000000000000000181,USD,5506.05,**** **** **** 1181,ACTIVE,TRANSFER,3264.56,COMPLETED,2024-01-04T05:50:00,UA000010000000000000000000038,
CUST-1011,Iryna Bondarenko,+380671000011,iryna.bondarenko11@example.com,8057f787ebd8b4f9d40f53d7fbbfcbdde7067c1a074435b68f525b3de0e2ac2b,UA000010000000000000000000024,EUR,48202.06,**** **** **** 1024,ACTIVE,TRANSFER,14527.58,COMPLETED,2024-01-04T05:57:00,UA000010000000000000000000132,
CUST-1006,Ivan Shevchenko,+380671000006,ivan.shevchenko6@example.com,5c4950c94a3461441c356afa783f76b83b38fd65f730f291403efbcc798acc1f,UA000010000000000000000000013,UAH,44869.94,**** **** **** 1013,ACTIVE,BILL_PAYMENT,3939.49,PENDING,2024-01-04T06:04:00,,BILL-50592
CUST-1003,Olena Tkachuk,+380671000003,olena.tkachuk3@example.com,3acb59306ef6e660cf832d1d34c4fba3d88d616f0bb5c2a9e0f82d18ef6fc167,UA000010000000000000000000008,EUR,6362.95,**** **** **** 1008,ACTIVE,BILL_PAYMENT,12826.29,FAILED,2024-01-04T06:11:00,,BILL-50593
CUST-1095,Olena Tkachenko,+380671000095,olena.tkachenko95@example.com,b3f20ff60a6e1eda26f8c412e7173c7ee7f5b3a1124b87a38d3deb63274c1a61,UA000010000000000000000000192,EUR,38657.42,**** **** **** 1192,BLOCKED,TRANSFER,1466.14,PENDING,2024-01-04T06:18:00,UA000010000000000000000000036,
CUST-1015,Andrii Koval,+380671000015,andrii.koval15@example.com,b5a4ec869015095060b1171791334513f741177c4011e2c5c36e3e37a5ff8e5f,UA000010000000000000000000032,UAH,27295.84,**** **** **** 1032,ACTIVE,TRANSFER,971.95,PENDING,2024-01-04T06:25:00,UA000010000000000000000000034,
CUST-1025,Kateryna Bondarenko,+380671000025,kateryna.bondarenko25@example.com,0028e1c0d2c60966390545414567d33bca9f0165fece6d0109c59a3f29b5fdd0,UA000010000000000000000000051,EUR,44741.72,**** **** **** 1051,BLOCKED,BILL_PAYMENT,5614.98,FAILED,2024-01-04T06:32:00,,BILL-50596
CUST-1082,Sofiia Shevchenko,+380671000082,sofiia.shevchenko82@example.com,ca619acdadd8eb0f598c954031b5f359a2fbd4fe0179eb02acfeab2ad373c999,UA000010000000000000000000166,EUR,48133.22,**** **** **** 1166,BLOCKED,TRANSFER,8755.74,COMPLETED,2024-01-04T06:39:00,UA000010000000000000000000020,
CUST-1002,Sofiia Koval,+380671000002,sofiia.koval2@example.com,1ba3d16e9881959f8c9a9762854f72c6e6321cdd44358a10a4e939033117eab9,UA000010000000000000000000006,UAH,10338.25,**** **** **** 1006,BLOCKED,TRANSFER,3006.37,FAILED,2024-01-04T06:46:00,UA000010000000000000000000114,
CUST-1016,Sofiia Tkachenko,+380671000016,sofiia.tkachenko16@example.com,f0c28ba3fd9e0dcdcd0470acfcb98cc5a58d7d93422dbbefb930455ef714c87d,UA000010000000000000000000033,EUR,64904.58,**** **** **** 1033,BLOCKED,TRANSFER,13580.92,COMPLETED,2024-01-04T06:53:00,UA000010000000000000000000032,
CUST-1005,Dmytro Shevchenko,+380671000005,dmytro.shevchenko5@example.com,0eeac8171768d0cdef3a20fee6db4362d019c91e10662a6b55186336e1a42778,UA000010000000000000000000011,EUR,45412.74,**** **** **** 1011,BLOCKED,BILL_PAYMENT,807.03,FAILED,2024-01-04T07:00:00,,BILL-50600
CUST-1055,Sofiia Koval,+380671000055,sofiia.koval55@example.com,d6f7adababfd90706cc787591cdaf547f91d53abcb9008a180d90fc3d4f651e2,UA000010000000000000000000111,EUR,8977.19,**** **** **** 1111,ACTIVE,BILL_PAYMENT,7467.09,COMPLETED,2024-01-04T07:07:00,,BILL-50601
CUST-1087,Iryna Bondarenko,+380671000087,iryna.bondarenko87@example.com,4a2efe616f41f27f583d7e1e628a7b019f2b2603677ae0216d14559eefb83975,UA000010000000000000000000175,EUR,54050.53,**** **** **** 1175,ACTIVE,BILL_PAYMENT,2633.47,PENDING,2024-01-04T07:14:00,,BILL-50602
CUST-1023,Olena Bondarenko,+380671000023,olena.bondarenko23@example.com,8893186d24cce07e1c82f2e020d41177e699318b4be9535483fdf55edf58cd50,UA000010000000000000000000048,UAH,63794.16,**** **** **** 1048,BLOCKED,BILL_PAYMENT,4233.83,PENDING,2024-01-04T07:21:00,,BILL-50603
CUST-1004,Olena Bondarenko,+380671000004,olena.bondarenko4@example.com,a417b5dc3d06d15d91c6687e27fc1705ebc56b3b2d813abe03066e5643fe4e74,UA000010000000000000000000009,UAH,40859.51,**** **** **** 1009,BLOCKED,TRANSFER,9726.81,COMPLETED,2024-01-04T07:28:00,UA000010000000000000000000106,
CUST-1070,Maksym Melnyk,+380671000070,maksym.melnyk70@example.com,44b6dadf9835ff29d5342da14dfaf76e3d828081a1704b131baa355f950e6047,UA000010000000000000000000141,EUR,3542.16,**** **** **** 1141,BLOCKED,BILL_PAYMENT,961.64,COMPLETED,2024-01-04T07:35:00,,BILL-50605
CUST-1049,Iryna Koval,+380671000049,iryna.koval49@example.com,a0c69ae7ad7629347d41a89d9a558b26bd9b126a3a183f3498444843acd7270d,UA000010000000000000000000099,UAH,78063.62,**** **** **** 1099,ACTIVE,TRANSFER,6317.56,FAILED,2024-01-04T07:42:00,UA000010000000000000000000135,
CUST-1031,Andrii Melnyk,+380671000031,andrii.melnyk31@example.com,3b3ad733c8571384c133694595c33d96c638b36f08a484bd0ad38bf312fdb294,UA000010000000000000000000064,USD,87344.51,**** **** **** 1064,BLOCKED,TRANSFER,14841.58,FAILED,2024-01-04T07:49:00,UA000010000000000000000000092,
CUST-1061,Olena Melnyk,+380671000061,olena.melnyk61@example.com,da3df0f1c138cc7b9e79e218587a605e12b7a9b9ac24e1287da5ed056cf10c22,UA000010000000000000000000123,EUR,17339.43,**** **** **** 1123,BLOCKED,BILL_PAYMENT,5193.31,FAILED,2024-01-04T07:56:00,,BILL-50608
CUST-1064,Andrii Bondarenko,+380671000064,andrii.bondarenko64@example.com,51031e17ce0a58242bf97f01a2883d077c6dd21f22674ee500dbfb60228851e7,UA000010000000000000000000129,USD,34412.55,**** **** **** 1129,BLOCKED,BILL_PAYMENT,5856.3,PENDING,2024-01-04T08:03:00,,BILL-50609
CUST-1003,Olena Tkachuk,+380671000003,olena.tkachuk3@example.com,3acb59306ef6e660cf832d1d34c4fba3d88d616f0bb5c2a9e0f82d18ef6fc167,UA000010000000000000000000007,USD,42934.28,**** **** **** 1007,BLOCKED,BILL_PAYMENT,8976.89,PENDING,2024-01-04T08:10:00,,BILL-50610
CUST-1099,Olena Tkachuk,+380671000099,olena.tkachuk99@example.com,ab2f50fe825bc3a9a8b649f173af23be3a052db9b410fcb0127e50ae9c356ba7,UA000010000000000000000000200,USD,4231.35,**** **** **** 1200,BLOCKED,BILL_PAYMENT,925.94,COMPLETED,2024-01-04T08:17:00,,BILL-50611
CUST-1067,Andrii Tkachuk,+380671000067,andrii.tkachuk67@example.com,8a110e75a8142ab756babe02160548ed6c254ae3fd931b297aa4edba91065732,UA000010000000000000000000136,EUR,16085.85,**** **** **** 1136,ACTIVE,BILL_PAYMENT,11514.29,PENDING,2024-01-04T08:24:00,,BILL-50612
CUST-1020,Andrii Shevchenko,+380671000020,andrii.shevchenko20@example.com,51d11024031a8951b4722671adfc8587538f5e5417206e7862e60752758a5c35,UA000010000000000000000000041,EUR,81893.31,**** **** **** 1041,BLOCKED,TRANSFER,3755.46,PENDING,2024-01-04T08:31:00,UA000010000000000000000000069,
CUST-1068,Kateryna Shevchenko,+380671000068,kateryna.shevchenko68@example.com,5a583fab00aa1c17acaad80b2b9b5a16a8563e7e66808bf4b4acbfb55d9b85d4,UA000010000000000000000000137,USD,67276.43,**** **** **** 1137,ACTIVE,TRANSFER,11472.54,PENDING,2024-01-04T08:38:00,UA000010000000000000000000148,
CUST-1049,Iryna Koval,+380671000049,iryna.koval49@example.com,a0c69ae7ad7629347d41a89d9a558b26bd9b126a3a183f3498444843acd7270d,UA000010000000000000000000100,UAH,80606.88,**** **** **** 1100,BLOCKED,BILL_PAYMENT,14031.33,PENDING,2024-01-04T08:45:00,,BILL-50615
CUST-1022,Olena Melnyk,+380671000022,olena.melnyk22@example.com,d0f82756c4d40d20e1fdbc90cf4da4adff02fe23b355687525880514642f764e,UA000010000000000000000000046,UAH,69062.22,**** **** **** 1046,BLOCKED,TRANSFER,8908.17,FAILED,2024-01-04T08:52:00,UA000010000000000000000000179,
